time_entry_id,shot_id,project_id,artist_id,work_date,hours_logged,task_type,billable_flag,overtime_flag,source_system,comment
TE-0002093,PRJ-1005_SQ030_SH0040,PRJ-1005,ART-042,2024-10-15,16.37,Production,Y,Y,Production Tracker,
TE-0001414,PRJ-1003_SQ030_SH0070,PRJ-1003,ART-047,2024-05-24,0.84,Technical Setup,Y,N,Timesheet Portal,
TE-0000811,PRJ-1002_SQ010_SH0040,PRJ-1002,ART-016,2024-06-05,1.95,Review Fixes,Y,N,Production Tracker,
TE-0006643,PRJ-1015_SQ060_SH0040,PRJ-1015,ART-052,2026-06-08,9.16,Production,Y,Y,Production Tracker,
TE-0006556,PRJ-1015_SQ050_SH0020,PRJ-1015,ART-051,2026-03-29,4.7,Production,Y,Y,Timesheet Portal,Internal review changes
TE-0003491,PRJ-1008_SQ080_SH0060,PRJ-1008,ART-041,2025-06-18,7.23,Production,Y,N,Production Tracker,
TE-0002955,PRJ-1007_SQ050_SH0010,PRJ-1007,ART-038,2025-01-20,7.27,Technical Setup,Y,N,Production Tracker,Late turnover
TE-0006273,PRJ-1014_SQ030_SH0040,PRJ-1014,ART-021,TBD,5.7,Production,Y,N,Production Tracker,
TE-0003886,PRJ-1009_SQ080_SH0030,PRJ-1009,ART-031,2025-06-10,1.24,Review Fixes,Y,N,Timesheet Portal,
TE-0001696,PRJ-1004_SQ060_SH0040,PRJ-1004,ART-004,2024-09-11,9.13,Review Fixes,Y,Y,Production Tracker,
TE-0000788,PRJ-1002_SQ120_SH0030,PRJ-1002,ART-008,2024-05-30,4.05,Production,Y,N,Production Tracker,
TE-0003562,PRJ-1008_SQ010_SH0080,PRJ-1008,ART-033,2025-07-14,2.2,Production,Y,N,Production Tracker,Weekend delivery push
TE-0000600,PRJ-1002_SQ100_SH0010,PRJ-1002,ART-006,2024-03-13,1.34,Review Fixes,Y,N,Production Tracker,
TE-0002001,PRJ-1005_SQ040_SH0010,PRJ-1005,ART-020,2024-08-22,7.92,Production,Y,N,Production Tracker,
TE-0002008,PRJ-1005_SQ050_SH0010,PRJ-1005,ART-035,2024-08-22,7.99,Review Fixes,Y,N,Timesheet Portal,
TE-0002087,PRJ-1005_SQ030_SH0040,PRJ-1005,ART-042,2024-10-14,4.48,Review Fixes,Y,N,Production Tracker,
TE-0003215,PRJ-1008_SQ040_SH0020,PRJ-1008,ART-039,2025-03-02,5.83,Production,Y,Y,Timesheet Portal,Weekend delivery push
TE-0005817,PRJ-1012_SQ120_SH0070,PRJ-1012,ART-048,2026-06-06,2.56,Production,Y,Y,Production Tracker,
TE-0002101,PRJ-1005_SQ050_SH0040,PRJ-1005,ART-023,2024-10-13,3.06,Technical Setup,Y,Y,Timesheet Portal,
TE-0000538,PRJ-1002_SQ030_SH0010,PRJ-1002,ART-025,2/27/2024,8.22,R&D,N,Y,Production Tracker,
TE-0004010,PRJ-1009_SQ030_SH0060,PRJ-1009,ART-057,2025-07-22,6.99,Technical Setup,Y,N,Timesheet Portal,Late turnover
TE-0004410,PRJ-1010_SQ030_SH0030,PRJ-1010,ART-050,2025-07-24,7.6,Production,Y,N,Production Tracker,Client notes
TE-0005243,PRJ-1011_SQ010_SH0100,PRJ-1011,ART-005,2026-01-18,6.17,Production,Y,Y,Production Tracker,Client notes
TE-0001063,PRJ-1002_SQ010_SH0070,PRJ-1002,ART-052,2024-08-26,2.95,QC,Y,N,Timesheet Portal,
TE-0003641,PRJ-1008_SQ010_SH0090,PRJ-1008,ART-053,2025-08-07,6.18,Production,Y,N,Production Tracker,
TE-0005744,PRJ-1012_SQ100_SH0060,PRJ-1012,ART-039,2026-04-23,10.07,Review Fixes,Y,Y,Production Tracker,
TE-0001359,PRJ-1003_SQ010_SH0060,PRJ-1003,ART-017,2024-05-13,4.05,Review Fixes,Y,N,Production Tracker,Late turnover
TE-0002923,PRJ-1006_SQ030_SH0080,PRJ-1006,ART-023,2025-07-04,7.76,Production,Y,N,Timesheet Portal,Weekend delivery push
TE-0002375,PRJ-1005_SQ030_SH0130,PRJ-1005,ART-011,2025-02-03,5.43,Production,Y,N,Production Tracker,
TE-0003596,PRJ-1008_SQ050_SH0080,PRJ-1008,ART-038,2025-08-05,8.35,Production,Y,Y,Timesheet Portal,Late turnover
TE-0004200,PRJ-1009_SQ030_SH0100,PRJ-1009,ART-047,2025-11-12,2.24,Review Fixes,Y,N,Production Tracker,
TE-0000323,PRJ-1001_SQ080_SH0060,PRJ-1001,ART-041,2024-05-20,4.03,Production,Y,N,Production Tracker,
TE-0004475,PRJ-1010_SQ010_SH0040,PRJ-1010,ART-025,2025-08-13,3.31,Production,Y,N,Production Tracker,
TE-0004486,PRJ-1010_SQ040_SH0040,PRJ-1010,ART-059,2025-08-16,9.54,QC,Y,Y,Production Tracker,Client notes
TE-0000391,PRJ-1001_SQ050_SH0080,PRJ-1001,ART-054,2024-06-24,5.78,Production,Y,N,Timesheet Portal,
TE-0001297,PRJ-1003_SQ030_SH0040,PRJ-1003,ART-006,2024-05-20,3.5,Production,Y,N,Production Tracker,Internal review changes
TE-0002068,PRJ-1005_SQ050_SH0030,PRJ-1005,ART-047,2024-09-26,1.78,Production,Y,N,Production Tracker,Late turnover
TE-0003671,PRJ-1008_SQ050_SH0090,PRJ-1008,ART-014,2025-08-18,11.41,Production,Y,Y,Timesheet Portal,
TE-0004193,PRJ-1009_SQ030_SH0100,PRJ-1009,ART-047,2025-11-04,3.79,QC,Y,N,Timesheet Portal,Weekend delivery push
TE-0001993,PRJ-1005_SQ020_SH0010,PRJ-1005,ART-023,2024-08-30,7.84,Production,Y,N,Production Tracker,Client notes
TE-0001480,PRJ-1003_SQ020_SH0090,PRJ-1003,ART-040,2024-06-19,3.53,Production,Y,N,Production Tracker,
TE-0001932,PRJ-1004_SQ070_SH0080,PRJ-1004,ART-024,2024-12-16,10.11,Review Fixes,Y,Y,Timesheet Portal,
TE-0002461,PRJ-1006_SQ110_SH0010,PRJ-1006,ART-033,2024-11-03,8.78,Review Fixes,Y,Y,Timesheet Portal,Client notes
TE-0004753,PRJ-1010_SQ020_SH0080,PRJ-1010,ART-007,2025-12-11,7.88,R&D,N,N,Timesheet Portal,
TE-0004981,PRJ-1011_SQ010_SH0020,PRJ-1011,ART-023,2025-08-03,2.02,Production,Y,Y,Production Tracker,Internal review changes
TE-0005181,PRJ-1011_SQ030_SH0080,PRJ-1011,ART-054,2025-12-11,4.3,Technical Setup,Y,N,Production Tracker,Client notes
TE-0004431,PRJ-1010_SQ050_SH0030,PRJ-1010,ART-040,2025-07-21,0.57,Review Fixes,Y,N,Production Tracker,
TE-0002194,PRJ-1005_SQ050_SH0070,PRJ-1005,ART-019,2024-11-23,17.74,Review Fixes,Y,Y,Timesheet Portal,
TE-0006219,PRJ-1014_SQ050_SH0020,PRJ-1014,ART-009,2026-03-16,4.19,Production,Y,N,Timesheet Portal,
TE-0005652,PRJ-1012_SQ050_SH0050,PRJ-1012,ART-007,2026-03-11,76.31,Production,Y,Y,Production Tracker,
TE-0001251,PRJ-1003_SQ030_SH0030,PRJ-1003,ART-005,2024-04-23,1.36,Production,Y,N,Timesheet Portal,
TE-0002155,PRJ-1005_SQ040_SH0060,PRJ-1005,ART-049,2024-10-24,6.59,Technical Setup,Y,N,Production Tracker,
TE-0005399,PRJ-1012_SQ100_SH0010,PRJ-1012,ART-023,2025-10-30,1.68,Production,Y,N,Timesheet Portal,
TE-0002776,PRJ-1006_SQ030_SH0060,PRJ-1006,ART-020,2025-04-26,2.07,Production,Y,Y,Production Tracker,Client notes
TE-0006425,PRJ-1014_SQ060_SH0080,PRJ-1014,ART-050,2026-06-26,7.0,Technical Setup,Y,N,Timesheet Portal,Late turnover
TE-0002308,PRJ-1005_SQ030_SH0110,PRJ-1005,ART-032,2025-01-20,4.11,Production,Y,N,Production Tracker,Weekend delivery push
TE-0005926,PRJ-1013_SQ050_SH0020,PRJ-1013,ART-028,2026-02-14,2.46,Production,Y,Y,Timesheet Portal,
TE-0005236,PRJ-1011_SQ040_SH0090,PRJ-1011,ART-055,2026-01-09,0.25,Production,Y,N,Timesheet Portal,Weekend delivery push
TE-0000319,PRJ-1001_SQ080_SH0060,PRJ-1001,ART-036,2024-05-27,3.56,Review Fixes,Y,N,Production Tracker,
TE-0006483,PRJ-1014_SQ010_SH0120,PRJ-1014,ART-024,2026-08-16,7.58,Review Fixes,Y,Y,Production Tracker,Weekend delivery push
TE-0001178,PRJ-1003_SQ020_SH0010,PRJ-1003,ART-026,2024-04-23,7.43,Production,Y,N,Production Tracker,
TE-0001305,PRJ-1003_SQ040_SH0040,PRJ-1003,ART-041,2024-05-24,4.44,Review Fixes,Y,N,Timesheet Portal,Late turnover
TE-0001173,PRJ-1003_SQ010_SH0010,PRJ-1003,ART-014,2024-05-11,13.87,Review Fixes,Y,Y,Production Tracker,Late turnover
TE-0001229,PRJ-1003_SQ040_SH0020,PRJ-1003,ART-007,2024-04-22,13.57,Production,Y,Y,Timesheet Portal,Internal review changes
TE-0000040,PRJ-1001_SQ060_SH0010,PRJ-1001,ART-031,2024-02-18,3.93,Production,Y,Y,Production Tracker,
TE-0004093,PRJ-1009_SQ010_SH0080,PRJ-1009,ART-008,2025-09-14,8h,Production,Y,Y,Timesheet Portal,
TE-0000014,PRJ-1001_SQ030_SH0010,PRJ-1001,ART-038,2024-02-18,6.81,Review Fixes,Y,Y,Production Tracker,Late turnover
TE-0004775,PRJ-1010_SQ040_SH0080,PRJ-1010,ART-032,2025-12-10,4.9,Production,Y,N,Production Tracker,Late turnover
TE-0000511,PRJ-1001_SQ050_SH0100,PRJ-1001,ART-031,2024-07-30,7.2,Production,Y,N,Production Tracker,
TE-0003163,PRJ-1008_SQ030_SH0010,PRJ-1008,ART-028,2025-02-12,3.03,R&D,N,N,Production Tracker,Weekend delivery push
TE-0001041,PRJ-1002_SQ100_SH0060,PRJ-1002,ART-039,2024-08-21,9.37,Production,Y,Y,Production Tracker,
TE-0000752,PRJ-1002_SQ070_SH0030,PRJ-1002,ART-015,2024-04-30,0.97,Review Fixes,Y,N,Timesheet Portal,Late turnover
TE-0001473,PRJ-1003_SQ020_SH0090,PRJ-1003,ART-040,2025-13-05,8.34,Production,Y,Y,Production Tracker,Client notes
TE-0002419,PRJ-1006_SQ050_SH0010,PRJ-1006,ART-037,2024-10-15,8h,Production,Y,N,Production Tracker,
TE-0000825,PRJ-1002_SQ030_SH0040,PRJ-1002,ART-059,2024-06-02,8.85,QC,Y,Y,Timesheet Portal,
TE-0003877,PRJ-1009_SQ060_SH0030,PRJ-1009,ART-014,2025-05-20,4.96,Production,Y,N,Production Tracker,Weekend delivery push
TE-0001642,PRJ-1004_SQ080_SH0030,PRJ-1004,ART-028,2024-08-16,9.74,Review Fixes,Y,Y,Production Tracker,Client notes
TE-0006555,PRJ-1015_SQ050_SH0020,PRJ-1015,ART-007,2026-04-04,5.25,Production,Y,Y,Timesheet Portal,Client notes
TE-0000587,PRJ-1002_SQ070_SH0010,PRJ-1002,ART-008,2024-03-08,14.6,Technical Setup,Y,Y,Production Tracker,
TE-0005265,PRJ-1011_SQ050_SH0100,PRJ-1011,ART-036,2026-02-04,4.28,Production,Y,N,Production Tracker,
TE-0006617,PRJ-1015_SQ060_SH0030,PRJ-1015,ART-018,2026-04-29,20.44,Production,Y,Y,Production Tracker,
TE-0005214,PRJ-1011_SQ020_SH0090,PRJ-1011,ART-051,2025-12-30,12.18,Production,Y,Y,Timesheet Portal,
TE-0001776,PRJ-1004_SQ090_SH0050,PRJ-1004,ART-052,2024-09-30,26,Production,Y,N,Production Tracker,
TE-0003068,PRJ-1007_SQ050_SH0040,PRJ-1007,ART-036,2025-02-21,8.22,Production,Y,Y,Production Tracker,Late turnover
TE-0005632,PRJ-1012_SQ040_SH0050,PRJ-1012,ART-056,2026-03-16,7.64,Production,Y,N,Production Tracker,
TE-0000961,PRJ-1002_SQ130_SH0050,PRJ-1002,ART-055,2024-07-17,14.97,Production,Y,Y,Timesheet Portal,
TE-0005650,PRJ-1012_SQ050_SH0050,PRJ-1012,ART-007,2026-03-13,1.83,Production,Y,N,Production Tracker,Internal review changes
TE-0003401,PRJ-1008_SQ030_SH0050,PRJ-1008,ART-040,2025-05-19,3.65,Production,Y,N,Production Tracker,
TE-0005951,PRJ-1013_SQ050_SH0030,PRJ-1013,ART-040,2026-02-24,1.52,Production,Y,N,Timesheet Portal,Weekend delivery push
TE-0000924,PRJ-1002_SQ070_SH0050,PRJ-1002,ART-021,2024-07-11,0,Production,Y,Y,Timesheet Portal,Internal review changes
TE-0006437,PRJ-1014_SQ030_SH0090,PRJ-1014,ART-058,2026-07-06,9.07,QC,Y,Y,Timesheet Portal,Weekend delivery push
TE-0005321,PRJ-1011_SQ030_SH0120,PRJ-1011,ART-015,2026-03-16,7.41,Production,Y,N,Production Tracker,Client notes
TE-0004455,PRJ-1010_SQ090_SH0030,PRJ-1010,ART-055,2025-08-03,5.47,Production,Y,Y,Timesheet Portal,
TE-0001869,PRJ-1004_SQ030_SH0070,PRJ-1004,ART-055,2024-11-01,9.65,R&D,N,Y,Production Tracker,
TE-0004669,PRJ-1010_SQ020_SH0070,PRJ-1010,ART-060,2025-11-15,6.74,QC,Y,Y,Production Tracker,
TE-0003910,PRJ-1009_SQ050_SH0040,PRJ-1009,ART-031,2025-06-24,3.59,Production,Y,N,Production Tracker,Internal review changes
TE-0003984,PRJ-1009_SQ070_SH0050,PRJ-1009,ART-037,2025-07-15,1.14,Production,Y,N,Timesheet Portal,
TE-0000916,PRJ-1002_SQ060_SH0050,PRJ-9999,ART-017,2024-06-30,8.38,Production,Y,Y,Production Tracker,
TE-0002369,PRJ-1005_SQ020_SH0130,PRJ-1005,ART-025,2025-02-05,4.95,R&D,N,N,Timesheet Portal,Client notes
TE-0000226,PRJ-1001_SQ030_SH0050,PRJ-1001,ART-046,2024-05-01,2.08,Review Fixes,Y,N,Production Tracker,Weekend delivery push
TE-0003839,PRJ-1009_SQ020_SH0030,PRJ-1009,ART-040,2025-05-23,9.23,Technical Setup,Y,Y,Timesheet Portal,Weekend delivery push
TE-0006410,PRJ-1014_SQ010_SH0080,PRJ-1014,ART-047,2026/06/16,7.05,Production,Y,N,Production Tracker,Internal review changes
TE-0002792,PRJ-1006_SQ050_SH0060,PRJ-1006,ART-026,2025-05-09,3.52,QC,Y,N,Production Tracker,Client notes
TE-0005881,PRJ-1013_SQ040_SH0010,PRJ-1013,ART-033,2026-02-04,1.5,Production,Y,N,Timesheet Portal,
TE-0000867,PRJ-1002_SQ100_SH0040,PRJ-1002,ART-026,2024-06-21,3.5,Production,Y,N,Timesheet Portal,
TE-0005862,PRJ-1012_SQ120_SH0080,PRJ-1012,ART-043,2026-07-16,9.72,Review Fixes,Y,Y,Production Tracker,Client notes
TE-0001729,PRJ-1004_SQ010_SH0050,PRJ-1004,ART-041,2024-09-05,5.55,Production,Y,N,Production Tracker,
TE-0001911,PRJ-1004_SQ030_SH0080,PRJ-1004,ART-025,2024-12-08,17.94,Review Fixes,Y,Y,Timesheet Portal,
TE-0002058,PRJ-1005_SQ040_SH0030,PRJ-1005,ART-055,2024-09-24,2.33,Production,Y,N,Production Tracker,Internal review changes
TE-0003004,PRJ-1007_SQ010_SH0030,PRJ-1007,ART-041,2025-02-15,6.09,Production,Y,Y,Production Tracker,Internal review changes
TE-0003175,PRJ-1008_SQ050_SH0010,PRJ-1008,ART-053,2025-03-03,8.19,Production,Y,Y,Production Tracker,Client notes
TE-0004227,PRJ-1009_SQ070_SH0100,PRJ-1009,ART-004,2025-11-19,4.1,Review Fixes,Y,N,Timesheet Portal,Weekend delivery push
TE-0005980,PRJ-1013_SQ040_SH0040,PRJ-1013,ART-029,2026-03-03,2.88,Production,Y,N,Production Tracker,
TE-0001354,PRJ-1003_SQ050_SH0050,PRJ-1003,ART-022,2024-05-10,1.95,Production,Y,N,Production Tracker,Client notes
TE-0001580,PRJ-1004_SQ080_SH0020,PRJ-1004,ART-053,2024-07-21,13.24,R&D,N,Y,Production Tracker,
TE-0006787,PRJ-1015_SQ060_SH0090,PRJ-1015,ART-005,2026-08-15,8.97,Technical Setup,Y,Y,Production Tracker,
TE-0004768,PRJ-1010_SQ040_SH0080,PRJ-1010,ART-018,2025-12-24,9.57,Production,Y,Y,Timesheet Portal,Weekend delivery push
TE-0004001,PRJ-1009_SQ010_SH0060,PRJ-1009,ART-001,2025-08-12,2.4,Production,Y,N,Timesheet Portal,Late turnover
TE-0002255,PRJ-1005_SQ010_SH0100,PRJ-1005,ART-006,2024-12-30,9.79,Production,Y,Y,Timesheet Portal,
TE-0001539,PRJ-1004_SQ100_SH0010,PRJ-1004,ART-025,2024-07-02,1.53,Production,Y,N,Timesheet Portal,Weekend delivery push
TE-0001808,PRJ-1004_SQ050_SH0060,PRJ-1004,ART-026,2024-11-07,7.96,Production,Y,N,Timesheet Portal,Weekend delivery push
TE-0004935,PRJ-1010_SQ050_SH0100,PRJ-1010,ART-024,2026-02-21,3.06,Technical Setup,Y,Y,Production Tracker,Weekend delivery push
TE-0000224,PRJ-1001_SQ030_SH0050,PRJ-1001,ART-046,2024-05-03,5.95,Production,Y,N,Production Tracker,Client notes
TE-0000063,PRJ-1001_SQ020_SH0020,PRJ-1001,ART-034,2024-02-23,5.92,Technical Setup,Y,N,Timesheet Portal,
TE-0004142,PRJ-1009_SQ010_SH0090,PRJ-1009,ART-057,2025-10-10,2.85,Production,Y,N,Production Tracker,
TE-0004572,PRJ-1010_SQ060_SH0050,PRJ-1010,ART-021,2025-10-12,0.87,Production,Y,Y,Production Tracker,Client notes
TE-0004854,PRJ-1010_SQ040_SH0090,PRJ-1010,ART-050,2026-01-18,8.57,Production,Y,Y,Timesheet Portal,
TE-0004721,PRJ-1010_SQ090_SH0070,PRJ-1010,ART-046,2025-12-19,6.29,Production,Y,N,Timesheet Portal,Internal review changes
TE-0005835,PRJ-1012_SQ030_SH0080,PRJ-1012,ART-014,2026-06-17,5.5,Production,Y,N,Production Tracker,Late turnover
TE-0003051,PRJ-1007_SQ040_SH0040,PRJ-1007,ART-005,2025-02-11,2.16,Production,Y,N,Production Tracker,Weekend delivery push
TE-0004324,PRJ-1010_SQ060_SH0010,PRJ-1010,ART-031,2025-06-16,8.31,Technical Setup,Y,Y,Timesheet Portal,Weekend delivery push
TE-0000158,PRJ-1001_SQ080_SH0030,PRJ-1001,ART-043,2024-03-23,1.6,Technical Setup,Y,Y,Timesheet Portal,Late turnover
TE-0005248,PRJ-1011_SQ020_SH0100,PRJ-1011,ART-017,2026-01-22,1.1,Review Fixes,Y,N,Timesheet Portal,Weekend delivery push
TE-0004270,PRJ-1009_SQ080_SH0110,PRJ-1009,ART-035,2025-12-06,7.7,Production,Y,Y,Production Tracker,
TE-0003334,PRJ-1008_SQ020_SH0040,PRJ-1008,,2025-04-12,4.63,Production,Y,Y,Production Tracker,
TE-0000360,PRJ-1001_SQ070_SH0070,PRJ-1001,ART-039,2024-06-15,19.44,Production,Y,Y,Timesheet Portal,Internal review changes
TE-0001301,PRJ-1003_SQ040_SH0040,PRJ-1003,ART-041,2024-05-22,3.37,Production,Y,N,Production Tracker,Weekend delivery push
TE-0002279,PRJ-1005_SQ030_SH0100,PRJ-1005,ART-004,2025-01-03,5.05,QC,Y,N,Timesheet Portal,Late turnover
TE-0002977,PRJ-1007_SQ030_SH0020,PRJ-1007,ART-004,2025-01-21,5.77,Production,Y,N,Production Tracker,
TE-0006269,PRJ-1014_SQ020_SH0040,PRJ-1014,ART-043,2026-04-01,5.19,Review Fixes,Y,N,Production Tracker,
TE-0000496,PRJ-1001_SQ020_SH0100,PRJ-1001,ART-040,2024-07-23,1.17,Production,Y,N,Timesheet Portal,
TE-0006147,PRJ-1013_SQ020_SH0090,PRJ-1013,ART-017,2026-05-08,13.87,Review Fixes,Y,Y,Timesheet Portal,
TE-0001504,PRJ-1004_SQ030_SH0010,PRJ-1004,ART-046,2024-06-07,4.37,Production,Y,N,Production Tracker,Late turnover
TE-0001917,PRJ-1004_SQ050_SH0080,PRJ-1004,ART-003,2024-12-10,8.3,Production,Y,Y,Production Tracker,
TE-0000487,PRJ-1001_SQ020_SH0100,PRJ-1001,ART-040,2024-07-26,9.01,Production,Y,Y,Production Tracker,Late turnover
TE-0005041,PRJ-1011_SQ050_SH0030,PRJ-1011,ART-059,2025-09-06,2.87,Production,Y,Y,Production Tracker,Late turnover
TE-0004443,PRJ-1010_SQ080_SH0030,PRJ-1010,ART-006,2025-08-25,1.89,Production,Y,N,Production Tracker,Internal review changes
TE-0001157,PRJ-1002_SQ120_SH0070,PRJ-1002,ART-008,2024-10-07,17.46,Production,Y,Y,Production Tracker,
TE-0004232,PRJ-1009_SQ080_SH0100,PRJ-1009,ART-045,2025-11-22,5.84,Production,Y,Y,Production Tracker,Client notes
TE-0000872,PRJ-1002_SQ110_SH0040,PRJ-1002,ART-021,2024-06-10,6.08,Review Fixes,Y,N,Production Tracker,Internal review changes
TE-0005978,PRJ-1013_SQ030_SH0040,PRJ-1013,ART-044,2026-03-06,0.36,Production,Y,N,Production Tracker,Client notes
TE-0000517,PRJ-1001_SQ060_SH0100,PRJ-1001,ART-053,2024-08-10,9.7,Review Fixes,Y,Y,Production Tracker,Weekend delivery push
TE-0004565,PRJ-1010_SQ050_SH0050,PRJ-1010,ART-057,2025-09-19,4.57,Production,Y,N,Timesheet Portal,
TE-0000860,PRJ-1002_SQ090_SH0040,PRJ-1002,ART-024,2024-06-17,2.2,Production,Y,N,Timesheet Portal,
TE-0003872,PRJ-1009_SQ060_SH0030,PRJ-1009,ART-014,2025-05-19,-2,Production,Y,N,Timesheet Portal,
TE-0004023,PRJ-1009_SQ060_SH0060,PRJ-1009,ART-048,2025-08-17,6.62,Production,Y,Y,Production Tracker,Weekend delivery push
TE-0002150,PRJ-1005_SQ030_SH0060,PRJ-1005,ART-005,2024-11-01,9.22,Production,Y,Y,Production Tracker,Weekend delivery push
TE-0000566,PRJ-1002_SQ050_SH0010,PRJ-1002,ART-047,2024-02-18,5.47,Production,Y,Y,Production Tracker,Internal review changes
TE-0000575,PRJ-1002_SQ060_SH0010,PRJ-1002,ART-058,2024-02-27,0.85,Technical Setup,Y,N,Timesheet Portal,
TE-0000679,PRJ-1002_SQ080_SH0020,PRJ-1002,ART-059,2024-04-20,8.57,Review Fixes,TRUE,Y,Timesheet Portal,Late turnover
TE-0004585,PRJ-1010_SQ080_SH0050,PRJ-1010,ART-044,2025-09-22,2.26,Production,Y,N,Production Tracker,
TE-0001831,PRJ-1004_SQ090_SH0060,PRJ-1004,ART-037,2024-10-22,8.72,Production,Y,Y,Production Tracker,Client notes
TE-0004621,PRJ-1010_SQ050_SH0060,PRJ-1010,ART-045,2025-11-05,0,Production,Y,N,Production Tracker,Late turnover
TE-0005159,PRJ-1011_SQ040_SH0070,PRJ-1011,ART-031,2025-11-27,1.89,Production,Y,N,Production Tracker,Client notes
TE-0002902,PRJ-1006_SQ110_SH0070,PRJ-1006,ART-044,2025-06-22,5.64,Production,Y,Y,Production Tracker,
TE-0005350,PRJ-1011_SQ020_SH0130,PRJ-1011,ART-014,2026-04-11,9.48,Review Fixes,Y,Y,Production Tracker,
TE-0006685,PRJ-1015_SQ070_SH0050,PRJ-1015,ART-017,2026-06-14,6.2,Production,Y,Y,Production Tracker,Internal review changes
TE-0002698,PRJ-1006_SQ020_SH0050,PRJ-1006,ART-055,2025-03-20,2.29,Production,Y,0,Production Tracker,Internal review changes
TE-0004974,PRJ-1011_SQ030_SH0010,PRJ-1011,ART-021,2025-07-06,5.38,Review Fixes,Y,Y,Production Tracker,
TE-0004449,PRJ-1010_SQ080_SH0030,PRJ-1010,ART-006,2025-08-22,8.05,Production,Y,Y,Production Tracker,Late turnover
TE-0001455,PRJ-1003_SQ040_SH0080,PRJ-1003,ART-043,2024-06-13,5.27,Production,Y,N,Production Tracker,
TE-0003283,PRJ-1008_SQ030_SH0030,PRJ-1008,ART-041,2025-04-13,5.89,Review Fixes,Y,Y,Production Tracker,Late turnover
TE-0004181, PRJ-1009_SQ010_SH0100,PRJ-1009,ART-043,2025-10-30,6.08,Production,Y,N,Production Tracker,
TE-0005465,PRJ-1012_SQ070_SH0020,PRJ-1012,ART-034,2025-12-23,7.84,QC,Y,N,Timesheet Portal,
TE-0002844,PRJ-1006_SQ120_SH0060,PRJ-1006,ART-030,2025-05-12,0.94,R&D,N,N,Production Tracker,Internal review changes
TE-0006337,PRJ-1014_SQ060_SH0050,PRJ-1014,ART-051,2026-05-20,31.37,QC,Y,Y,Timesheet Portal,
TE-0006400,PRJ-1014_SQ050_SH0070,PRJ-1014,ART-049,2026-06-09,3.01,Production,Y,N,Production Tracker,
TE-0004863,PRJ-1010_SQ050_SH0090,PRJ-1010,ART-058,2026-02-06,5.0,Production,Y,N,Timesheet Portal,Client notes
TE-0006392,PRJ-1014_SQ030_SH0070,PRJ-1014,ART-057,2026-05-26,5.81,Review Fixes,Y,N,Production Tracker,Weekend delivery push
TE-0003796,PRJ-1009_SQ050_SH0020,PRJ-1009,ART-006,2025-05-11,4.48,Production,Y,Y,Timesheet Portal,Client notes
TE-0000740,PRJ-1002_SQ040_SH0030,PRJ-1002,ART-003,2024-04-27,0.76,Review Fixes,Y,Y,Production Tracker,
TE-0002331,PRJ-1005_SQ050_SH0110,PRJ-1005,ART-035,2025-01-12,4.45,Technical Setup,Y,Y,Production Tracker,Weekend delivery push
TE-0001703,PRJ-1004_SQ060_SH0040,PRJ-1004,ART-004,2024-09-18,3.19,QC,Y,N,Timesheet Portal,Client notes
TE-0000801,PRJ-1002_SQ130_SH0030,PRJ-1002,ART-058,2024-05-29,4.52,Production,Y,N,Production Tracker,
TE-0000628,PRJ-1002_SQ130_SH0010,PRJ-1002,ART-026,2024-04-03,8.79,Production,Y,Y,Timesheet Portal,Client notes
TE-0006074,PRJ-1013_SQ020_SH0070,PRJ-1013,ART-060,2026-04-14,1.84,Production,Y,N,Production Tracker,Weekend delivery push
TE-0003820,PRJ-1009_SQ080_SH0020,PRJ-1009,ART-007,2025-04-29,5.0,Technical Setup,Y,N,Production Tracker,
TE-0000437,PRJ-1001_SQ040_SH0090,PRJ-1001,ART-054,2024-07-26,7.75,Production,Y,N,Production Tracker,
TE-0004786,PRJ-1010_SQ060_SH0080,PRJ-1010,ART-049,2025-12-15,6.27,Review Fixes,Y,N,Timesheet Portal,
TE-0000077,PRJ-1001_SQ030_SH0020,PRJ-1001,ART-020,2024-02-22,8.75,Review Fixes,Y,Y,Production Tracker,Late turnover
TE-0005946,PRJ-1013_SQ040_SH0030,PRJ-1013,ART-018,2026-03-11,16.17,Technical Setup,Y,Y,Production Tracker,
TE-0003633,PRJ-1008_SQ090_SH0080,PRJ-1008,ART-059,2025-08-10,1.89,Production,Y,Y,Production Tracker,Client notes
TE-0003972,PRJ-1009_SQ060_SH0050,PRJ-1009,ART-054,2025-07-14,5.75,Production,Y,N,Timesheet Portal,Client notes
TE-0005001,PRJ-1011_SQ040_SH0020,PRJ-1011,ART-026,2025-08-21,8.13,Review Fixes,Y,Y,Timesheet Portal,Client notes
TE-0005395,PRJ-1012_SQ100_SH0010,PRJ-1012,ART-023,2025-10-31,4.26,Review Fixes,Y,N,Timesheet Portal,
TE-0001513,PRJ-1004_SQ040_SH0010,PRJ-1004,ART-004,2024-07-01,5.97,Production,Y,N,Production Tracker,
TE-0002209,PRJ-1005_SQ040_SH0080,PRJ-1005,ART-046,2024-12-05,5.27,Production,Y,N,Production Tracker,
TE-0000452,PRJ-1001_SQ060_SH0090,PRJ-1001,ART-021,2024-07-07,2.2,Technical Setup,Y,Y,Timesheet Portal,Weekend delivery push
